物件ID1,物件名称1,素材分组,"类型
专门用于前置物件判定
还有代码块类型筛选判断","建筑背包分类
（素材库的分类）",素材标签,Entity的Icon,Entity的描述,纹理1,补充纹理,动画名字,物件逻辑投影,建造高度,属性控件,代码库,行走矮边高,行走高边高,物件高边 ,通行方向,是否是地块,idle效果,场景效果根锚点,,光效,光效锚点偏移,掉落,素材库展示类型,正视角素材库ICON,正视角地图纹理,正视角地图建造高度,正视角地图行走矮边高,正视角地图行走高边高,正视角地图效果根锚点,正视角地图光效锚点偏移,"资源类型
1：2D贴图（默认）
2：2D动画
3：3D模型","资源路径
- 不用后缀
- 相对各自文件夹目录",朝向相机,"是否水平放置
- 比如地板
- 对3D无效"
30000019,梦幻厨房墙2,,5,-2,厨房工厂装饰素材,,,,,,"15,15",,10001,1002,,,0,"15,15",,,,,,,,2,Z_mxst_2_1_02_ic,Z_mxst_2_1_02,200,200,200,,,,,1,
30000020,梦幻厨房墙3,,5,-2,厨房工厂装饰素材,,,,,,"15,15",,10001,1002,,,0,"15,15",,,,,,,,2,Z_mxst_2_1_03_ic,Z_mxst_2_1_03,200,200,200,,,,,1,
30000021,梦幻厨房墙4,,5,-2,厨房工厂装饰素材,,,,,,"15,15",,10001,1002,,,0,"15,15",,,,,,,,2,Z_mxst_2_1_04_ic,Z_mxst_2_1_04,200,200,200,,,,,1,
30000022,梦幻厨房墙5,,5,-2,厨房工厂装饰素材,,,,,,"15,15",,10001,1002,,,0,"15,15",,,,,,,,2,Z_mxst_2_1_05_ic,Z_mxst_2_1_05,200,200,200,,,,,1,
30000023,梦幻厨房墙6,,5,-2,厨房工厂装饰素材,,,,,,"15,15",,10001,1002,,,0,"15,15",,,,,,,,2,Z_mxst_2_1_06_ic,Z_mxst_2_1_06,200,200,200,,,,,1,
30000024,梦幻厨房墙7,,5,-2,厨房工厂装饰素材,,,,,,"15,15",,10001,1002,,,0,"15,15",,,,,,,,2,Z_mxst_2_1_07_ic,Z_mxst_2_1_07,200,200,200,,,,,1,
30000025,梦幻厨房墙8,,5,-2,厨房工厂装饰素材,,,,,,"15,15",,10001,1002,,,0,"15,15",,,,,,,,2,Z_mxst_2_1_08_ic,Z_mxst_2_1_08,200,200,200,,,,,1,
30000026,梦幻厨房墙9,,5,-2,厨房工厂装饰素材,,,,,,"15,15",,10001,1002,,,0,"15,15",,,,,,,,2,Z_mxst_2_1_09_ic,Z_mxst_2_1_09,200,200,200,,,,,1,
30000027,梦幻厨房墙10,,5,-2,厨房工厂装饰素材,,,,,,"15,15",,10001,1002,,,0,"15,15",,,,,,,,2,Z_mxst_2_1_10_ic,Z_mxst_2_1_10,200,200,200,,,,,1,
30000028,梦幻厨房墙11,,5,-2,厨房工厂装饰素材,,,,,,"15,15",,10001,1002,,,0,"15,15",,,,,,,,2,Z_mxst_2_1_11_ic,Z_mxst_2_1_11,200,200,200,,,,,1,
30000029,云朵装饰1,,5,8,厨房工厂装饰素材,,,,,,15,,10001,1002,,,0,15,,,,,,,,2,Z_mhst_1_1_01_ic,Z_mhst_1_1_01,30,30,30,,,,,1,
30000030,梦幻食堂装饰墙1,,5,-2,厨房工厂装饰素材,,,,,,"15,15",,10001,1002,,,0,"15,15",,,,,,,,2,Z_mhst_2_1_01_ic,Z_mhst_2_1_01,200,200,200,,,,,1,
30000031,梦幻食堂装饰墙2,,5,-2,厨房工厂装饰素材,,,,,,"15,15",,10001,1002,,,0,"15,15",,,,,,,,2,Z_mhst_2_1_02_ic,Z_mhst_2_1_02,200,200,200,,,,,1,
30000032,梦幻食堂装饰墙3,,5,-2,厨房工厂装饰素材,,,,,,"15,15",,10001,1002,,,0,"15,15",,,,,,,,2,Z_mhst_2_1_03_ic,Z_mhst_2_1_03,200,200,200,,,,,1,
30000033,梦幻食堂装饰墙4,,5,-2,厨房工厂装饰素材,,,,,,"15,15",,10001,1002,,,0,"15,15",,,,,,,,2,Z_mhst_2_1_04_ic,Z_mhst_2_1_04,200,200,200,,,,,1,
30000034,梦幻食堂装饰墙5,,5,-2,厨房工厂装饰素材,,,,,,"15,15",,10001,1002,,,0,"15,15",,,,,,,,2,Z_mhst_2_1_05_ic,Z_mhst_2_1_05,200,200,200,,,,,1,
30000035,梦幻食堂装饰墙6,,5,-2,厨房工厂装饰素材,,,,,,"15,15",,10001,1002,,,0,"15,15",,,,,,,,2,Z_mhst_2_1_06_ic,Z_mhst_2_1_06,200,200,200,,,,,1,
30000036,梦幻食堂装饰墙7,,5,-2,厨房工厂装饰素材,,,,,,"15,15",,10001,1002,,,0,"15,15",,,,,,,,2,Z_mhst_2_1_07_ic,Z_mhst_2_1_07,200,200,200,,,,,1,
30000037,梦幻食堂装饰墙8,,5,-2,厨房工厂装饰素材,,,,,,"15,15",,10001,1002,,,0,"15,15",,,,,,,,2,Z_mhst_2_1_08_ic,Z_mhst_2_1_08,200,200,200,,,,,1,
30000038,梦幻食堂装饰墙9,,5,-2,厨房工厂装饰素材,,,,,,"15,15",,10001,1002,,,0,"15,15",,,,,,,,2,Z_mhst_2_1_09_ic,Z_mhst_2_1_09,200,200,200,,,,,1,
30000039,梦幻食堂装饰墙10,,5,-2,厨房工厂装饰素材,,,,,,"15,15",,10001,1002,,,0,"15,15",,,,,,,,2,Z_mhst_2_1_10_ic,Z_mhst_2_1_10,200,200,200,,,,,1,
30000040,梦幻食堂装饰墙11,,5,-2,厨房工厂装饰素材,,,,,,"15,15",,10001,1002,,,0,"15,15",,,,,,,,2,Z_mhst_2_1_11_ic,Z_mhst_2_1_11,200,200,200,,,,,1,
30000041,梦幻食堂装饰墙12,,5,-2,厨房工厂装饰素材,,,,,,"15,15",,10001,1002,,,0,"15,15",,,,,,,,2,Z_mhst_2_1_12_ic,Z_mhst_2_1_12,200,200,200,,,,,1,
30000042,云朵装饰2,,5,8,厨房工厂装饰素材,,,,,,"15,15",,10001,1002,,,0,"15,15",,,,,,,,2,Z_mhst_2_1_13_ic,Z_mhst_2_1_13,200,200,200,,,,,1,
30000043,梦幻食堂装饰墙13,,5,-2,厨房工厂装饰素材,,,,,,"15,15",,10001,1002,,,0,"15,15",,,,,,,,2,Z_mhst_2_1_14_ic,Z_mhst_2_1_14,200,200,200,,,,,1,
30001001,常青树,,5,4,树,zxmt_cy_changqingshu1_CJic,常青树,"zxmt_cy_changqingshu1_CJ,zxmt_cy_changqingshu2_CJ",,,15,280,10001,1002,280,280,0,0,,1,30,,,,,1,,,,,,,,,,1,
30001002,原石,,5,9,石头,zxmt_cy_yuanshi1_CJic,原石,"zxmt_cy_yuanshi1_CJ,zxmt_cy_yuanshi2_CJ",,,15,65,10001,1002,9,9,0,15,,3,,,,,,1,,,,,,,,,,,
30001003,源码晶体矿,,5,9,石头,zxmt_cy_ymjtk1_CJic,源码晶体矿,"zxmt_cy_ymjtk1_CJ,zxmt_cy_ymjtk2_CJ",,,15,90,10001,1002,9,9,0,15,,4,,,,,,1,,,,,,,,,,,
30001004,青草,,5,4,"植物,草",zxmt_cy_cao1_CJic,青草,"zxmt_cy_cao1_CJ,zxmt_cy_cao2_CJ",,,15,9,10001,1002,9,9,0,15,,2,,,,,,1,,,,,,,,,,1,
30001005,黑橡树,,5,4,树,mt20006Hxic,黑橡树,mt20006Hx,,,15,280,10001,1002,280,280,0,0,,1,30,,,,,1,,,,,,,,,,1,
30001006,红枫,,5,4,树,mt20007Hfic,红枫,mt20007Hf,,,15,280,10001,1002,280,280,0,0,,1,20,,,,,1,,,,,,,,,,1,
30001007,青云杉,,5,4,树,mt20008Qysic,青云杉,mt20008Qys,,,15,280,10001,1002,280,280,0,0,,1,30,,,,,1,,,,,,,,,,1,
30001008,雪海松,20035045,5,4,树,mt20009Xhsic,雪海松,mt20009Xhs,,,15,280,10001,1002,280,280,0,0,,1,20,,,,,1,,,,,,,,,,1,
30001009,安山岩,,5,9,石头,mt30002Asyic,安山岩,mt30002Asy,,,15,1,10001,1002,1,1,0,15,,3,,,,,,1,,,,,,,,,,,
30001010,原石,,5,9,石头,mt30005Ssdysic,原石,mt30005Ssdys,,,15,1,10001,1002,1,1,0,15,,3,,,,,,1,,,,,,,,,,,
30001011,富铁矿,,5,9,石头,mt30006Ftkic,富铁矿,"mt30006Ftk,mt30007Ftk",,,15,1,10001,1002,1,1,0,15,,3,,,,,,1,,,,,,,,,,,
30001012,花岗岩,,5,9,石头,mt30007Hgyic,花岗岩,"mt30007Hgy,mt30007Hgy01",,,15,1,10001,1002,1,1,0,15,,3,,,,,,1,,,,,,,,,,,
30001013,玄武岩,,5,9,石头,mt30008Xwyic,玄武岩,mt30008Xwy,,,15,1,10001,1002,1,1,0,15,,3,,,,,,1,,,,,,,,,,,
30001014,大理岩,,5,9,石头,mt30014Dlyic,大理岩,mt30014Dly,,,15,1,10001,1002,1,1,0,15,,3,,,,,,1,,,,,,,,,,,
30001015,奥金矿,,5,9,石头,mt30016Jksic,奥金矿,"mt30015Jks,mt30016Jks",,,15,1,10001,1002,1,1,0,15,,3,,,,,,1,,,,,,,,,,,
30001016,冰晶体,,5,9,石头,mt30009Qybzic,冰晶体,mt30009Qybz,,,15,1,10001,1002,1,1,0,15,,3,,,,,,1,,,,,,,,,,,
30001017,铜矿,,5,9,石头,zxmt_tk1_cao1_CJic,铜矿,"zxmt_tk1_cao1_CJ,zxmt_tk2_cao1_CJ",,,15,1,10001,1002,1,1,0,15,,3,,,,,,1,,,,,,,,,,,
30001018,桃林石头,,5,9,石头,zxmt_tl_shitou1ic,桃林石头,zxmt_tl_shitou1,,,15,75,10001,1002,75,75,0,0,,3,,,,,,1,,,,,,,,,,,
30001019,异色向日葵,,5,-2,花,cx_1_1_03ic,异色向日葵,cx_1_1_03,,,15,1,10001,1002,1,1,0,15,,2,,,,,,1,,,,,,,,,,1,
30001020,绵绵栎,,5,-2,树,cx_2_2_02ic,绵绵栎,cx_2_2_02,,,15,280,10001,1002,280,280,0,0,,1,53,,,,,1,,,,,,,,,,1,
30001021,小枣树,,5,-2,树,cx_3_3_01ic,小枣树,cx_3_3_01,,,15,280,10001,1002,280,280,0,0,,1,82,,,,,1,,,,,,,,,,1,
30001022,大海带,,5,4,植物,sqgt_1_1_06ic,大海带,"sqgt_1_1_06,sqgt_1_1_07,sqgt_1_1_08",,,15,280,10001,1002,280,280,0,0,,1,30,,,,,1,,,,,,,,,,1,
30001023,黑珍珠,,5,9,珍珠,sqgt_1_1_15ic,黑珍珠,sqgt_1_1_15,,,15,40,10001,1002,40,40,0,0,,3,,,,,,1,,,,,,,,,,,
30001024,支架,,5,9,支架,sqgt_1_1_16ic,支架,sqgt_1_1_16,,,15,75,10001,1002,75,75,0,0,,3,,,,,,1,,,,,,,,,,,
30001025,垃圾树,,5,4,树,feixu_2_2_06ic,垃圾树,"feixu_2_2_06,feixu_2_2_07,feixu_2_2_08",,,15,280,10001,1002,280,280,0,0,,1,30,,,,,1,,,,,,,,,,1,
30001026,泥地草,,5,4,花,new_ndc_1ic,泥地草,new_ndc_1,,,15,1,10001,1002,1,1,0,15,,2,,,,,,1,,,,,,,,,,1,
30001027,石地草,,5,4,花,new_sdc_1ic,石地草,"new_sdc_1,new_sdc_2",,,15,1,10001,1002,1,1,0,15,,2,,,,,,1,,,,,,,,,,1,
30001028,宝石,,5,9,宝石,new_bs_1ic,宝石,"new_bs_1,new_bs_2",,,15,1,10001,1002,1,1,0,15,,3,,,,,,1,,,,,,,,,,,
30001029,水晶,,5,9,水晶,new_sj_1ic,水晶,new_sj_1,,,15,1,10001,1002,1,1,0,15,,3,,,,,,1,,,,,,,,,,,
30001030,石地常青树,,5,4,树,new_sdcqs_1ic,石地常青树,"new_sdcqs_1,new_sdcqs_2",,,15,280,10001,1002,280,280,0,0,,1,30,,,,,1,,,,,,,,,,1,
30001031,石地浆果,,5,4,树,new_sdjg_1ic,石地浆果,new_sdjg_1,,,15,100,10001,1002,100,100,0,0,,1,10,,,,,1,,,,,,,,,,1,
30001032,雪地青云衫,,5,4,树,new_qys_1ic,雪地青云衫,new_qys_1,,,15,280,10001,1002,280,280,0,0,,1,30,,,,,1,,,,,,,,,,1,
30001033,石油矿,,5,9,石头,new_shiyoukuang_1ic,石油矿,new_shiyoukuang_1,,,15,1,10001,1002,1,1,0,15,,3,,,,,,1,,,,,,,,,,,
30001034,冰块,,5,9,冰块,new_bingkuai_1ic,冰块,new_bingkuai_1,,,15,60,10001,1002,60,60,0,0,,3,,,,,,1,,,,,,,,,,,
30001035,黑曜石,,5,9,黑曜石,new_heiyao_1ic,黑曜石,"new_heiyao_1,new_heiyao_2",,,15,1,10001,1002,1,1,0,15,,3,,,,,,1,,,,,,,,,,,
30001036,火山岩,,5,9,火山岩,new_huoshanyan_1ic,火山岩,"new_huoshanyan_1,new_huoshanyan_2",,,15,44,10001,1002,44,44,0,0,,3,,,,,,1,,,,,,,,,,,
30001037,烤焦的树,,5,4,树,new_shaojiao_1ic,烤焦的树,"new_shaojiao_1,new_shaojiao_2",,,15,280,10001,1002,280,280,0,0,,1,20,,,,,1,,,,,,,,,,1,
30001038,聚合物,,5,9,聚合物,zxmt_juhewu_01ic,聚合物,zxmt_juhewu_01,,,15,50,10001,1002,50,50,0,0,,3,,,,,,1,,,,,,,,,,,
30001039,石地石头,,5,9,石头,new_sdst_1ic,石地石头,"new_sdst_1,new_sdst_2",,,15,70,10001,1002,70,70,0,0,,3,,,,,,1,,,,,,,,,,,
30002001,蕨草丛,,5,-2,"植物,草",jmdk_2_1_01_ic,蕨草丛,jmdk_2_1_01,,,"15,15",10,10001,1002,1,1,0,"15,15",,,,,,,,0,jmdk_2_1_01_ic,jmdk_2_1_01,10,1,1,,,,,,
30002002,青草丛,,5,-2,"植物,草",jmdk_1_1_16_ic,青草丛,jmdk_1_1_16,,,15,1,10001,1002,1,1,0,15,,2,,,,,,0,jmdk_1_1_16_ic,jmdk_1_1_16,1,1,1,,,,,,
30002003,仙人球,,5,-2,植物,jmdk_1_1_17_ic,仙人球,jmdk_1_1_17,,,15,1,10001,1002,1,1,0,15,,,,,,,,0,jmdk_1_1_17_ic,jmdk_1_1_17,1,1,1,,,,,,
30002004,红冠木,,5,-2,树,jmdk_3_3_03_ic,红冠木,jmdk_3_3_03,,,15,230,10001,1002,230,230,0,0,,1,25,,,,,0,jmdk_3_3_03_ic,jmdk_3_3_03,230,230,230,25,,,,,
30002005,青松树,,5,-2,树,jmdk_3_3_04_ic,青松树,jmdk_3_3_04,,,15,235,10001,1002,235,235,0,0,,1,25,,,,,0,jmdk_3_3_04_ic,jmdk_3_3_04,235,235,235,25,,,,,
30002006,皇冠木,,5,-2,树,jmdk_3_3_02_ic,皇冠木,jmdk_3_3_02,,,15,215,10001,1002,215,215,0,0,,1,25,,,,,0,jmdk_3_3_02_ic,jmdk_3_3_02,215,215,215,25,,,,,
30002007,古城树1,,5,-2,古城树1,jmdk_3_3_08_ic,古城树1,jmdk_3_3_08,,,15,170,10001,1002,170,170,0,15,,1,20,,,,,0,jmdk_3_3_08_ic,jmdk_3_3_08,170,170,170,20,,,,,
30002008,古城树2,,5,-2,古城树2,jmdk_3_3_09_ic,古城树2,jmdk_3_3_09,,,15,180,10001,1002,180,180,0,15,,1,20,,,,,0,jmdk_3_3_09_ic,jmdk_3_3_09,180,180,180,20,,,,,
30002009,古城树3,,5,-2,古城树3,jmdk_3_3_10_ic,古城树3,jmdk_3_3_10,,,15,205,10001,1002,205,205,0,15,,1,25,,,,,0,jmdk_3_3_10_ic,jmdk_3_3_10,205,205,205,25,,,,,
30002010,庭院树,,5,-2,庭院树,JMG5L1_3_2_01_ic,庭院树,JMG5L1_3_2_01,,,15,145,10001,1002,145,145,0,15,,1,10,,,,,0,JMG5L1_3_2_01_ic,JMG5L1_3_2_01,145,145,145,10,,,,,
30002011,枯树,,5,-2,枯树,JMG5L1_3_2_02_ic,枯树,JMG5L1_3_2_02,,,15,90,10001,1002,90,90,0,15,,1,,,,,,0,JMG5L1_3_2_02_ic,JMG5L1_3_2_02,90,90,90,,,,,,
30002012,侏罗纪宽叶树,,5,-2,侏罗纪宽叶树,JMG2L5_5_1_01_ic,侏罗纪宽叶树,JMG2L5_5_1_01,,,15,300,10001,1002,300,300,0,15,,1,30,,,,,0,JMG2L5_5_1_01_ic,JMG2L5_5_1_01,300,300,300,30,,,,,
30002014,侏罗纪高树,,5,-2,侏罗纪高树,JMG2L5_5_1_03_ic,侏罗纪高树,JMG2L5_5_1_03,,,15,650,10001,1002,650,650,0,15,,1,45,,,,,0,JMG2L5_5_1_03_ic,JMG2L5_5_1_03,650,650,650,45,,,,,
30002015,侏罗纪灌木,,5,-2,侏罗纪灌木,JMG2L5_2_1_01_ic,侏罗纪灌木,JMG2L5_2_1_01,,,15,68,10001,1002,1,1,0,15,,2,,,,,,0,JMG2L5_2_1_01_ic,JMG2L5_2_1_01,68,1,1,5,,,,,
30002016,侏罗纪宽叶木,,5,-2,侏罗纪宽叶木,JMG2L5_2_1_02_ic,侏罗纪宽叶木,JMG2L5_2_1_02,,,15,75,10001,1002,1,1,0,15,,2,,,,,,0,JMG2L5_2_1_02_ic,JMG2L5_2_1_02,75,1,1,6,,,,,
30002017,侏罗纪果树,,5,-2,侏罗纪果树,JMG2L5_3_1_01_ic,侏罗纪果树,JMG2L5_3_1_01,,,15,266,10001,1002,266,266,0,15,,1,30,,,,,0,JMG2L5_3_1_01_ic,JMG2L5_3_1_01,266,266,266,30,,,,,
30002018,侏罗纪花,,5,-2,侏罗纪花,JMG2L5_1_1_16_ic,侏罗纪花,JMG2L5_1_1_16,,,15,100,10001,1002,1,1,0,15,,2,,,,,,0,JMG2L5_1_1_16_ic,JMG2L5_1_1_16,100,1,1,10,,,,,
30002019,黄色的树,,5,-2,黄色的树,JMG3L5_2_2_01_ic,黄色的树,JMG3L5_2_2_01,,,15,170,10001,1002,170,170,0,15,,1,15,,,,,0,JMG3L5_2_2_01_ic,JMG3L5_2_2_01,170,170,170,15,,,,,
30002020,红色的树,,5,-2,红色的树,JMG3L5_2_2_02_ic,红色的树,JMG3L5_2_2_02,,,15,170,10001,1002,170,170,0,15,,1,15,,,,,0,JMG3L5_2_2_02_ic,JMG3L5_2_2_02,170,170,170,15,,,,,
30002021,紫色的树,,5,-2,紫色的树,JMG3L5_2_2_03_ic,紫色的树,JMG3L5_2_2_03,,,15,170,10001,1002,170,170,0,15,,1,15,,,,,0,JMG3L5_2_2_03_ic,JMG3L5_2_2_03,170,170,170,15,,,,,
30002022,蓝色的花,,5,-2,蓝色的花,JMG3L5_1_1_09_ic,蓝色的花,JMG3L5_1_1_09,,,15,45,10001,1002,1,1,0,15,,2,,,,,,0,JMG3L5_1_1_09_ic,JMG3L5_1_1_09,45,1,1,5,,,,,
30002023,歪脖子树,,5,-2,歪脖子树,Z_XGC_3_1_02_ic,歪脖子树,Z_XGC_3_1_02,,,15,215,10001,1002,215,215,0,15,,1,20,,,,,0,Z_XGC_3_1_02_ic,Z_XGC_3_1_02,215,215,215,20,,,,,
30002024,青云树,,5,-2,青云树,Z_XGC_3_1_03_ic,青云树,Z_XGC_3_1_03,,,15,380,10001,1002,380,380,0,15,,1,35,,,,,0,Z_XGC_3_1_03_ic,Z_XGC_3_1_03,380,380,380,35,,,,,
30002025,竹子,,5,-2,竹子,Z_XGC_3_2_07_ic,竹子,Z_XGC_3_2_07,,,15,235,10001,1002,235,235,0,15,,1,20,,,,,0,Z_XGC_3_2_07_ic,Z_XGC_3_2_07,235,235,235,20,,,,,
30002026,枫树,,5,-2,枫树,Z_XGC_5_1_01_ic,枫树,Z_XGC_5_1_01,,,15,300,10001,1002,300,300,0,15,,1,30,,,,,0,Z_XGC_5_1_01_ic,Z_XGC_5_1_01,300,300,300,30,,,,,
30002027,歪脖子树2,,5,-2,歪脖子树2,Z_XGC_5_1_02_ic,歪脖子树2,Z_XGC_5_1_02,,,15,320,10001,1002,320,320,0,15,,1,30,,,,,0,Z_XGC_5_1_02_ic,Z_XGC_5_1_02,320,320,320,30,,,,,
30002028,草,,5,-2,草,JMG5L7_1_1_02_ic,草,JMG5L7_1_1_02,,,15,5,10001,1002,1,1,0,15,,2,,,,,,0,JMG5L7_1_1_02_ic,JMG5L7_1_1_02,5,1,1,,,,,,
30002029,珊瑚,,5,-2,珊瑚,JMG5L7_1_1_13_ic,珊瑚,JMG5L7_1_1_13,,,15,45,10001,1002,45,45,0,15,,1,4,,,,,0,JMG5L7_1_1_13_ic,JMG5L7_1_1_13,45,45,45,4,,,,,
30002030,水草,,5,-2,水草,JMG5L7_1_1_14_ic,水草,JMG5L7_1_1_14,,,15,30,10001,1002,1,1,0,15,,2,,,,,,0,JMG5L7_1_1_14_ic,JMG5L7_1_1_14,30,1,1,,,,,,
30002031,藤蔓,,5,-2,藤蔓,JMG5L7_1_1_15_ic,藤蔓,JMG5L7_1_1_15,,,15,55,10001,1002,55,55,0,15,,1,5,,,,,0,JMG5L7_1_1_15_ic,JMG5L7_1_1_15,55,55,55,5,,,,,
30002032,草丛,,5,-2,草丛,JMG5L7_2_1_01_ic,草丛,JMG5L7_2_1_01,,,15,60,10001,1002,1,1,0,15,,2,,,,,,0,JMG5L7_2_1_01_ic,JMG5L7_2_1_01,60,1,1,,,,,,
30002033,椰子树,,5,-2,椰子树,JMG5L7_5_1_01_ic,椰子树,JMG5L7_5_1_01,,,15,375,10001,1002,375,375,0,15,,1,35,,,,,0,JMG5L7_5_1_01_ic,JMG5L7_5_1_01,375,375,375,35,,,,,
30002034,宽叶木,,5,-2,宽叶木,JMG5L7_5_1_03_ic,宽叶木,JMG5L7_5_1_03,,,15,180,10001,1002,180,180,0,15,,1,15,,,,,0,JMG5L7_5_1_03_ic,JMG5L7_5_1_03,180,180,180,15,,,,,
30002035,花圃,,5,-2,花圃,JMG3L8_2_1_01_ic,花圃,JMG3L8_2_1_01,,,15,1,10001,1002,1,1,0,15,,2,,,,,,0,JMG3L8_2_1_01_ic,JMG3L8_2_1_01,1,1,1,,,,,,
30002036,猪笼草,,5,-2,植物,JMG2L10_01_01_12_ic,猪笼草,JMG2L10_01_01_12,,,15,1,10001,1002,1,1,0,15,,2,,,,,,0,JMG2L10_01_01_12_ic,JMG2L10_01_01_12,1,1,1,,,,,,
30002037,蛇莓,,5,-2,植物,JMG2L10_01_01_13_ic,蛇莓,JMG2L10_01_01_13,,,15,1,10001,1002,1,1,0,15,,2,,,,,,0,JMG2L10_01_01_13_ic,JMG2L10_01_01_13,1,1,1,,,,,,
30002038,松树,,5,-2,植物,JMG1L25_3_3_02_ic,松树,JMG1L25_3_3_02,,,15,246,10001,1002,246,246,0,15,,1,25,,,,,0,JMG1L25_3_3_02_ic,JMG1L25_3_3_02,246,246,246,25,,,,,
30002039,金创花,,5,-2,植物,JMG2L37_1_1_11_ic,金创花,JMG2L37_1_1_11,,,15,1,10001,1002,1,1,0,15,,2,,,,,,0,JMG2L37_1_1_11_ic,JMG2L37_1_1_11,52,21,21,,,,,,
30002040,曼陀罗,,5,-2,植物,JMG3L34_1_1_01_ic,曼陀罗,JMG3L34_1_1_01,,,15,1,10001,1002,1,1,0,15,,2,,,,,,0,JMG3L34_1_1_01_ic,JMG3L34_1_1_01,52,21,21,,,,,,
30002041,藤蔓,,5,-2,植物,JRL0_1_1_16_ic,藤蔓,JRL0_1_1_16,,,15,72,10001,1002,72,72,0,15,,2,,,,,,0,JRL0_1_1_16_ic,JRL0_1_1_16,72,72,72,,,,,,
30002042,恐龙草1,,5,-2,恐龙时代素材,SCL0_1_1_14_ic,恐龙草1,SCL0_1_1_14,,,15,93,10001,1002,93,93,0,15,,2,,,,,,0,SCL0_1_1_14_ic,SCL0_1_1_14,93,93,93,,,,,,
30002043,恐龙草2,,5,-2,恐龙时代素材,SCL0_2_1_02_ic,恐龙草2,SCL0_2_1_02,,,"15,15",160,10001,1002,160,160,0,"15,15",,2,,,,,,0,SCL0_2_1_02_ic,SCL0_2_1_02,160,160,160,,,,,,
30002044,恐龙树1,,5,-2,恐龙时代素材,SCL0_3_1_01_ic,恐龙树1,SCL0_3_1_01,,,15,150,10001,1002,150,150,0,15,,1,25,,,,,0,SCL0_3_1_01_ic,SCL0_3_1_01,150,150,150,25,,,,,
30002045,恐龙树2,,5,-2,恐龙时代素材,SCL0_3_1_02_ic,恐龙树2,SCL0_3_1_02,,,15,225,10001,1002,225,225,0,15,,1,30,,,,,0,SCL0_3_1_02_ic,SCL0_3_1_02,225,225,225,30,,,,,
30002046,恐龙树3,,5,-2,恐龙时代素材,SCL0_3_1_03_ic,恐龙树3,SCL0_3_1_03,,,15,290,10001,1002,290,290,0,15,,1,30,,,,,0,SCL0_3_1_03_ic,SCL0_3_1_03,290,290,290,30,,,,,
30002047,恐龙草3,,5,-2,恐龙时代素材,SCL0_3_2_01_ic,恐龙草3,SCL0_3_2_01,,,"15,15,15;15,15,15",10,10001,1002,10,10,0,"15,15,15;15,15,15",,2,,,,,,0,SCL0_3_2_01_ic,SCL0_3_2_01,10,10,10,,,,,,
30002048,恐龙树4,,5,-2,恐龙时代素材,SCL0_3_2_02_ic,恐龙树4,SCL0_3_2_02,,,15,640,10001,1002,640,640,0,15,,1,40,,,,,0,SCL0_3_2_02_ic,SCL0_3_2_02,640,640,640,40,,,,,
30002049,珊瑚,,5,-2,海底世界素材,JMG3L36_1_1_01_ic,珊瑚,JMG3L36_1_1_01,,,15,60,10001,1002,60,60,0,15,,2,,,,,,0,JMG3L36_1_1_01_ic,JMG3L36_1_1_01,60,60,60,,,,,,
30002050,海底植株1,,5,-2,海底世界素材,JMG3L36_1_1_04_ic,海底植株1,JMG3L36_1_1_04,,,15,110,10001,1002,1,1,0,15,,1,,,,,,0,JMG3L36_1_1_04_ic,JMG3L36_1_1_04,110,1,1,10,,,,,
30002051,海草,,5,-2,海底世界素材,JMG3L36_1_1_05_ic,海草,JMG3L36_1_1_05,,,15,113,10001,1002,1,1,0,15,,1,,,,,,0,JMG3L36_1_1_05_ic,JMG3L36_1_1_05,113,1,1,10,,,,,
30002052,海底植株2,,5,-2,海底世界素材,JMG3L36_1_1_07_ic,海底植株2,JMG3L36_1_1_07,,,15,50,10001,1002,50,50,0,15,,2,,,,,,0,JMG3L36_1_1_07_ic,JMG3L36_1_1_07,50,50,50,,,,,,
30002053,海底植株3,,5,-2,海底世界素材,JMG3L36_1_1_11_ic,海底植株3,JMG3L36_1_1_11,,,15,200,10001,1002,1,1,0,15,,1,,,,,,0,JMG3L36_1_1_11_ic,JMG3L36_1_1_11,200,1,1,20,,,,,
30002054,珊瑚2,,5,-2,海底世界素材,JMG3L36_1_1_12_ic,珊瑚2,JMG3L36_1_1_12,,,15,215,10001,1002,215,215,0,15,,2,,,,,,0,JMG3L36_1_1_12_ic,JMG3L36_1_1_12,215,215,215,,,,,,
30002055,海底植株4,,5,-2,海底世界素材,JMG3L36_1_1_21_ic,海底植株4,JMG3L36_1_1_21,,,15,63,10001,1002,1,1,0,15,,1,,,,,,0,JMG3L36_1_1_21_ic,JMG3L36_1_1_21,63,1,1,5,,,,,
30002056,海底植株5,,5,-2,海底世界素材,JMG3L36_1_1_23_ic,海底植株5,JMG3L36_1_1_23,,,15,61,10001,1002,1,1,0,15,,1,,,,,,0,JMG3L36_1_1_23_ic,JMG3L36_1_1_23,61,1,1,5,,,,,
30002057,海草2,,5,-2,海底世界素材,JMG3L36_1_1_24_ic,海草2,JMG3L36_1_1_24,,,15,113,10001,1002,113,113,0,15,,2,,,,,,0,JMG3L36_1_1_24_ic,JMG3L36_1_1_24,113,113,113,,,,,,
