物件ID,物件名称,Varia的Icon,Varia的描述,"类型
5.建筑物品
7.地块
8.资源（地图上刷出来的资源）
10.地板
11.墙面 
     1.普通墙面（自动建造会围绕着地板）
     2.栅栏（自动建造不围绕着地板）
     3.门（门后方不可建造其他物品）
12.窗户
17.地表（特指用于装饰地块的物件）",子类型,纹理1,补充纹理,行走矮边高,行走高边高,物件高边 ,物件逻辑投影,通行方向,物件形状,"是否多格物件（特指不切图装饰物）
1为多格物件
0不为多格物件","物件上是否可建造
0不能建造
1可以建造但不会被覆盖
2插旗时被删除",建造高度,"建造类型
1.储物类(ArchStorage)
2.制造类(ArchProduction)
3.提示类(ArchPrompt)
4.时间类(ArchProduction)
5.状态类(ArchStateSend)","制造id
对应自己制造类型表中的id",接受状态ids,功能扩展,地形类型,是否有缓动效果,场景效果根锚点,照亮范围,遮挡是否产生半透,不显示在代码块下拉中,idle效果,死亡效果
7001117,白色地块1,zxtdz_1_1_33,地块,7,,zxtdz_1_1_33,,75,75,0,15,15,"1,1,15,15",0,1,75,0,0,0,0,1,0,,0,0,1,5,
7001118,白色地块2,zxtdz_1_1_34,地块,7,,zxtdz_1_1_34,,75,75,0,15,15,"1,1,15,15",0,1,75,0,0,0,0,1,0,,0,0,1,5,
7001119,白色地块3,zxtdz_1_1_35,地块,7,,zxtdz_1_1_35,,75,75,0,15,15,"1,1,15,15",0,1,75,0,0,0,0,1,0,,0,0,1,5,
7001120,白色地块4,zxtdz_1_1_36,地块,7,,zxtdz_1_1_36,,75,75,0,15,15,"1,1,15,15",0,1,75,0,0,0,0,1,0,,0,0,1,5,
7001121,铅笔,xx_1_1_06,装饰,5,,xx_1_1_06,,190,190,0,15,0,"1,1,15,0",0,0,190,0,0,0,0,,0,,0,1,1,,
7001122,尺子,xx_1_1_07,装饰,5,,xx_1_1_07,,190,190,0,15,0,"1,1,15,0",0,0,190,0,0,0,0,,0,,0,1,1,,
7001123,铅笔2,xx_1_1_08,装饰,5,,xx_1_1_08,,190,190,0,15,0,"1,1,15,0",0,0,190,0,0,0,0,,0,,0,1,1,,
7001124,光墙1,xx_1_1_09,装饰,5,,xx_1_1_09,,30,30,0,15,,"1,1,15,-1",0,1,1,0,0,0,0,1,0,,0,0,1,,
7001125,光墙2,xx_1_1_10,装饰,5,,xx_1_1_10,,30,30,0,15,,"1,1,15,-1",0,1,1,0,0,0,0,1,0,,0,0,1,,
7001126,卷笔刀,xx_2_1_01,装饰,5,,xx_2_1_01,,40,40,0,15;15,0,"2,1,15,0",0,0,40,0,0,0,0,,0,,0,1,1,,
7001127,课桌,xx_2_1_02,装饰,5,,xx_2_1_02,,100,100,0,15;15,0,"2,1,15,0",0,0,100,0,0,0,0,,0,,0,1,1,,
7001128,墙面,xx_2_1_03,装饰,5,,xx_2_1_03,,183,183,0,15;15,0,"2,1,15,0",0,0,183,0,0,0,0,,0,,0,1,1,,
7001129,讲台,xx_3_2_01,装饰,5,,xx_3_2_01,,200,200,0,"15,15;15,15;15,15","15,15;15,15;15,15","3,2,15,15",1,1,200,0,0,0,0,,0,,0,1,1,,
7001130,文具盒,xx_3_2_02,装饰,5,,xx_3_2_02,,100,100,0,"15,15;15,15;15,15","15,15;15,15;15,15","3,2,15,15",1,1,100,0,0,0,0,,0,,0,1,1,,
7001131,黑板,xx_4_2_01,装饰,5,,xx_4_2_01,,230,230,0,"15,15;15,15;15,15;15,15","0,0;0,0;0,0;0,0","4,2,15,0",0,0,230,0,0,0,0,,0,,0,1,1,,
7001132,路人,char_1,路人,5,,char_1,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001133,路人,char_2,路人,5,,char_2,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001134,路人,char_3,路人,5,,char_3,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001135,路人,char_4,路人,5,,char_4,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001136,路人,char_5,路人,5,,char_5,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001137,路人,char_6,路人,5,,char_6,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001138,路人,char_7,路人,5,,char_7,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001139,路人,char_8,路人,5,,char_8,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001140,路人,char_9,路人,5,,char_9,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001141,路人,char_10,路人,5,,char_10,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001142,路人,char_11,路人,5,,char_11,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001143,路人,char_12,路人,5,,char_12,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001144,路人,char_13,路人,5,,char_13,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001145,路人,char_14,路人,5,,char_14,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001146,路人,char_15,路人,5,,char_15,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001147,路人,char_16,路人,5,,char_16,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001148,路人,char_17,路人,5,,char_17,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001149,路人,char_18,路人,5,,char_18,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001150,路人,char_19,路人,5,,char_19,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001151,路人,char_20,路人,5,,char_20,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001152,路人,char_21,路人,5,,char_21,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001153,路人,char_22,路人,5,,char_22,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001154,路人,char_23,路人,5,,char_23,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001155,代码人,char_24,路人,5,,char_24,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001156,代码人,char_25,路人,5,,char_25,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001157,代码人,char_26,路人,5,,char_26,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001158,代码人,char_27,路人,5,,char_27,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001159,代码人,char_28,路人,5,,char_28,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001160,代码人,char_29,路人,5,,char_29,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001161,代码人,char_30,路人,5,,char_30,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001162,代码人,char_31,路人,5,,char_31,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001163,代码人,char_32,路人,5,,char_32,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001164,代码人,char_33,路人,5,,char_33,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001165,代码人,char_34,路人,5,,char_34,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001166,代码人,char_35,路人,5,,char_35,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001167,代码人,char_36,路人,5,,char_36,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001168,代码人,char_37,路人,5,,char_37,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001169,代码人,char_38,路人,5,,char_38,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001170,代码人,char_39,路人,5,,char_39,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001171,代码人,char_40,路人,5,,char_40,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001172,代码人,char_41,路人,5,,char_41,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001173,代码人,char_42,路人,5,,char_42,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001174,代码人,char_43,路人,5,,char_43,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001175,代码人,char_44,路人,5,,char_44,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001176,代码人,char_45,路人,5,,char_45,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001177,代码人,char_46,路人,5,,char_46,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001178,代码人,char_47,路人,5,,char_47,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001179,代码人,char_48,路人,5,,char_48,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001180,代码人,char_49,路人,5,,char_49,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001181,代码人,char_50,路人,5,,char_50,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001182,路人,char_51,路人,5,,char_51,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001183,路人,char_52,路人,5,,char_52,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001184,路人,char_53,路人,5,,char_53,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001185,路人,char_54,路人,5,,char_54,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001186,路人,char_55,路人,5,,char_55,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001187,路人,char_56,路人,5,,char_56,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001188,路人,char_57,路人,5,,char_57,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001189,路人,char_58,路人,5,,char_58,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001190,路人,char_59,路人,5,,char_59,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001191,路人,char_60,路人,5,,char_60,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001192,路人,char_61,路人,5,,char_61,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001193,路人,char_62,路人,5,,char_62,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001194,路人,char_63,路人,5,,char_63,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001195,路人,char_64,路人,5,,char_64,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001196,卫兵,char_65,路人,5,,char_65,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001197,路人,char_66,路人,5,,char_66,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001198,路人,char_67,路人,5,,char_67,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001199,路人,char_68,路人,5,,char_68,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001200,路人,char_69,路人,5,,char_69,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001201,路人,char_70,路人,5,,char_70,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001202,路人,char_71,路人,5,,char_71,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001203,路人,char_72,路人,5,,char_72,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001204,路人,char_73,路人,5,,char_73,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001205,路人,char_74,路人,5,,char_74,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001206,路人,char_75,路人,5,,char_75,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001207,路人,char_76,路人,5,,char_76,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001208,路人,char_77,路人,5,,char_77,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001209,路人,char_78,路人,5,,char_78,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001210,路人,char_79,路人,5,,char_79,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001211,路人,char_80,路人,5,,char_80,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001212,路人,char_81,路人,5,,char_81,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001213,路人,char_82,路人,5,,char_82,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001214,路人,char_83,路人,5,,char_83,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001215,路人,char_84,路人,5,,char_84,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001216,路人,char_85,路人,5,,char_85,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001217,路人,char_86,路人,5,,char_86,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001218,巨人,char_87,路人,5,,char_87,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001219,路人,char_88,路人,5,,char_88,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001220,路人,char_89,路人,5,,char_89,,100,100,0,15,15,"1,1,15,15",0,0,100,0,0,0,0,,0,,0,0,1,,
7001221,树,wgk_2_1_01,树,5,,wgk_2_1_01,,155,155,0,15;15,0;0,"2,1,15,0",0,0,110,0,0,0,0,,0,,0,1,1,,
7001222,猴雕像,wgk_2_2_02,猴雕像,5,,wgk_2_2_02,,200,200,,"15,15;15,15","0,0;0,0","2,2,15,0",1,0,200,0,0,0,0,,0,,0,1,1,,
7001223,石墙,wgk_2_2_03,石墙,5,,wgk_2_2_03,,290,290,,"15,15;15,15","0,0;0,0","2,2,15,0",1,0,290,0,0,0,0,,0,,0,1,1,,
7001224,水井,wgk_2_2_04,水井,5,,wgk_2_2_04,,100,100,,"15,15;15,15","0,0;0,0","2,2,15,0",1,0,100,0,0,0,0,,0,,0,1,1,,
7001225,初心草垛,cx_1_1_01,初心草垛,5,,cx_1_1_01,,60,60,0,,,"1,1,15,0",0,,60,0,0,0,0,,0,,0,1,1,,
7001226,初心地表,cx_1_1_05,初心地表,17,,cx_1_1_05,,,,0,,,"1,1,15,-1",0,,0,0,0,0,0,,0,,0,0,1,,
7001227,回归初心,cx_2_5_01,回归初心,5,,cx_2_5_01,,43,43,0,,,"2,5,15,0",0,,43,0,0,0,0,,0,,0,1,1,,
7001228,爱心草垛,cx_3_4_01,爱心草垛,5,,cx_3_4_01,,65,65,0,,,"3,4,15,0",0,,65,0,0,0,0,,0,,0,1,1,,
7001229,啊栗小屋,cx_3_4_02,啊栗小屋,5,,cx_3_4_02,,162,162,0,,,"3,4,15,0",0,,162,0,0,0,0,,0,,0,1,1,,
7001230,小贝雕像,cx_4_5_01,小贝雕像,5,,cx_4_5_01,,280,280,0,,,"4,5,15,0",1,,280,0,0,0,0,,0,,0,1,1,,
7001231,初心课本,cx_5_3_01,初心课本,5,,cx_5_3_01,,400,400,0,,,"5,3,15,0",1,,400,0,0,0,0,,0,,0,1,1,,
7001232,初心甜点屋,cx_5_6_01,初心甜点屋,5,,cx_5_6_01,,260,260,0,,,"5,6,15,0",1,,260,0,0,0,0,,0,,0,1,1,,
7001233,HAPPY CODE,cx_6_2_01,HAPPY CODE,5,,cx_6_2_01,,288,288,0,,,"6,2,15,0",0,,288,0,0,0,0,,0,,0,1,1,,
7001234,初心雕像,cx_7_6_01,初心雕像,5,,cx_7_6_01,,265,265,0,,,"7,6,15,0",1,,265,0,0,0,0,,0,,0,1,1,,
7001235,初心大地表,cx_15_13_01,初心大地表,17,,cx_15_13_01,,,,0,,,"15,13,15,-1",0,,0,0,0,0,0,,0,,0,0,1,,
7001236,水底地块1,zxtdz_1_1_37,水底地块1,7,,zxtdz_1_1_37,,75,75,0,15,15,"1,1,15,15",0,1,75,0,0,0,0,2,0,,0,0,1,5,
7001237,水底地块2,zxtdz_1_1_38,水底地块2,7,,zxtdz_1_1_38,,75,75,0,15,15,"1,1,15,15",0,1,75,0,0,0,0,2,0,,0,0,1,5,
7001238,水底地块3,zxtdz_1_1_39,水底地块3,7,,zxtdz_1_1_39,,75,75,0,15,15,"1,1,15,15",0,1,75,0,0,0,0,2,0,,0,0,1,5,
7001239,水底地块4,zxtdz_1_1_40,水底地块4,7,,zxtdz_1_1_40,,75,75,0,15,15,"1,1,15,15",0,1,75,0,0,0,0,2,0,,0,0,1,5,
7001240,水底地块5,zxtdz_1_1_41,水底地块5,7,,zxtdz_1_1_41,,75,75,0,15,15,"1,1,15,15",0,1,75,0,0,0,0,2,0,,0,0,1,5,
7001241,水底地块6,zxtdz_1_1_42,水底地块6,7,,zxtdz_1_1_42,,75,75,0,15,15,"1,1,15,15",0,1,75,0,0,0,0,2,0,,0,0,1,5,
7001242,水底地块7,zxtdz_1_1_43,水底地块7,7,,zxtdz_1_1_43,,75,75,0,15,15,"1,1,15,15",0,1,75,0,0,0,0,2,0,,0,0,1,5,
7001243,水底地块8,zxtdz_1_1_44,水底地块8,7,,zxtdz_1_1_44,,75,75,0,15,15,"1,1,15,15",0,1,75,0,0,0,0,2,0,,0,0,1,5,
7001244,废墟地块1,zxtdz_1_1_45,废墟地块1,7,,zxtdz_1_1_45,,75,75,0,15,15,"1,1,15,15",0,1,75,0,0,0,0,4,0,,0,0,1,5,
7001245,废墟地块2,zxtdz_1_1_46,废墟地块2,7,,zxtdz_1_1_46,,75,75,0,15,15,"1,1,15,15",0,1,75,0,0,0,0,4,0,,0,0,1,5,
7001246,废墟地块3,zxtdz_1_1_47,废墟地块3,7,,zxtdz_1_1_47,,75,75,0,15,15,"1,1,15,15",0,1,75,0,0,0,0,4,0,,0,0,1,5,
7001247,废墟地块4,zxtdz_1_1_48,废墟地块4,7,,zxtdz_1_1_48,,75,75,0,15,15,"1,1,15,15",0,1,75,0,0,0,0,4,0,,0,0,1,5,
7001248,废墟地块5,zxtdz_1_1_49,废墟地块5,7,,zxtdz_1_1_49,,75,75,0,15,15,"1,1,15,15",0,1,75,0,0,0,0,4,0,,0,0,1,5,
7001249,废墟地块6,zxtdz_1_1_50,废墟地块6,7,,zxtdz_1_1_50,,75,75,0,15,15,"1,1,15,15",0,1,75,0,0,0,0,4,0,,0,0,1,5,
7001250,废墟地块7,zxtdz_1_1_51,废墟地块7,7,,zxtdz_1_1_51,,75,75,0,15,15,"1,1,15,15",0,1,75,0,0,0,0,4,0,,0,0,1,5,
7001251,废墟地块8,zxtdz_1_1_52,废墟地块8,7,,zxtdz_1_1_52,,75,75,0,15,15,"1,1,15,15",0,1,75,0,0,0,0,4,0,,0,0,1,5,
7001252,废弃油桶,feixu_1_1_01,,5,,feixu_1_1_01,,70,70,0,15,0,"1,1,15,0",0,0,190,0,0,0,0,,0,,0,1,1,,
7001253,高尔夫杆1,feixu_1_1_02,,5,,feixu_1_1_02,,70,70,0,15,0,"1,1,15,0",0,0,190,0,0,0,0,,0,,0,1,1,,
7001254,高尔夫杆2,feixu_1_1_03,,5,,feixu_1_1_03,,70,70,0,15,0,"1,1,15,0",0,0,190,0,0,0,0,,0,,0,1,1,,
7001255,垃圾袋,feixu_1_1_04,,5,,feixu_1_1_04,,1,1,0,15,15,"1,1,15,15",0,0,1,0,0,0,0,,0,,0,1,1,,
7001256,垃圾袋,feixu_1_1_05,,5,,feixu_1_1_05,,1,1,0,15,15,"1,1,15,15",0,0,1,0,0,0,0,,0,,0,1,1,,
7001257,垃圾堆,feixu_1_1_06,,5,,feixu_1_1_06,,70,70,0,15,0,"1,1,15,0",0,0,190,0,0,0,0,,0,,0,1,1,,
7001258,垃圾堆,feixu_1_1_07,,5,,feixu_1_1_07,,70,70,0,15,0,"1,1,15,0",0,0,190,0,0,0,0,,0,,0,1,1,,
7001259,螺丝,feixu_1_1_08,,5,,feixu_1_1_08,,1,1,0,15,15,"1,1,15,15",0,0,1,0,0,0,0,,0,,0,1,1,,
7001260,螺丝,feixu_1_1_09,,5,,feixu_1_1_09,,1,1,0,15,15,"1,1,15,15",0,0,1,0,0,0,0,,0,,0,1,1,,
7001261,信箱,feixu_1_1_10,,5,,feixu_1_1_10,,70,70,0,15,0,"1,1,15,0",0,0,190,0,0,0,0,,0,,0,1,1,,
7001262,酒瓶,feixu_1_1_11,,5,,feixu_1_1_11,,1,1,0,15,15,"1,1,15,15",0,0,1,0,0,0,0,,0,,0,1,1,,
7001263,轮胎,feixu_1_1_12,,5,,feixu_1_1_12,,70,70,0,15,0,"1,1,15,0",0,0,190,0,0,0,0,,0,,0,1,1,,
7001264,钢管,feixu_1_1_13,,5,,feixu_1_1_13,,70,70,0,15,0,"1,1,15,0",0,0,190,0,0,0,0,,0,,0,1,1,,
7001265,水桶,feixu_1_1_14,,5,,feixu_1_1_14,,1,1,0,15,15,"1,1,15,15",0,,1,0,0,0,0,,0,,0,1,1,,
7001266,废弃机器人,feixu_1_2_01,,5,,feixu_1_2_01,,50,50,0,15;15,0;0,"2,1,15,0",0,0,50,0,0,0,0,,0,,0,1,1,,
7001267,垃圾箱,feixu_1_2_02,,5,,feixu_1_2_02,,50,50,0,15;15,0;0,"2,1,15,0",0,0,50,0,0,0,0,,0,,0,1,1,,
7001268,垃圾桶,feixu_2_1_01,,5,,feixu_2_1_01,,50,50,0,"15,15","15,15","1,2,15,0",0,0,50,0,0,0,0,,0,,0,1,1,,
7001269,电线杆1,feixu_2_2_01,,5,,feixu_2_2_01,,50,50,0,"15,15;15,15","0,0;0,0","2,2,15,0",1,0,50,0,0,0,0,,0,,0,1,1,,
7001270,电线杆2,feixu_2_2_02,,5,,feixu_2_2_02,,50,50,0,"15,15;15,15","0,0;0,0","2,2,15,0",1,0,50,0,0,0,0,,0,,0,1,1,,
7001271,垃圾堆1,feixu_2_2_03,,5,,feixu_2_2_03,,50,50,0,"15,15;15,15","0,0;0,0","2,2,15,0",1,0,50,0,0,0,0,,0,,0,1,1,,
7001272,垃圾堆2,feixu_2_2_04,,5,,feixu_2_2_04,,50,50,0,"15,15;15,15","0,0;0,0","2,2,15,0",1,0,50,0,0,0,0,,0,,0,1,1,,
7001273,轮胎堆,feixu_2_2_05,,5,,feixu_2_2_05,,50,50,0,"15,15;15,15","0,0;0,0","2,2,15,0",1,0,50,0,0,0,0,,0,,0,1,1,,
7001274,垃圾树1,feixu_2_2_06,,5,,feixu_2_2_06,,50,50,0,"15,15;15,15","0,0;0,0","2,2,15,0",1,0,50,0,0,0,0,,0,,0,1,1,,
7001275,垃圾树2,feixu_2_2_07,,5,,feixu_2_2_07,,50,50,0,"15,15;15,15","0,0;0,0","2,2,15,0",1,0,50,0,0,0,0,,0,,0,1,1,,
7001276,垃圾树3,feixu_2_2_08,,5,,feixu_2_2_08,,50,50,0,"15,15;15,15","0,0;0,0","2,2,15,0",1,0,50,0,0,0,0,,0,,0,1,1,,
7001277,垃圾地表1,feixu_2_2_09,,17,,feixu_2_2_09,,,,0,,,"2,2,15,-1",0,,0,0,0,0,0,,0,,0,0,1,,
7001278,垃圾地表2,feixu_2_2_10,,17,,feixu_2_2_10,,,,0,,,"2,2,15,-1",0,,0,0,0,0,0,,0,,0,0,1,,
7001279,垃圾地表3,feixu_2_2_11,,17,,feixu_2_2_11,,,,0,,,"2,2,15,-1",0,,0,0,0,0,0,,0,,0,0,1,,
7001280,废弃汽车,feixu_5_3_01,,5,,feixu_5_3_01,,50,50,0,,,"5,3,15,0",1,0,0,0,0,0,0,,0,,0,0,1,,
7001281,废弃中巴,feixu_5_7_01,,5,,feixu_5_7_01,,50,50,0,,,"5,7,15,0",1,0,0,0,0,0,0,,0,,0,0,1,,
7001282,废墟地表,feixu_11_9_01,,17,,feixu_11_9_01,,,,0,,,"2,2,15,-1",0,,0,0,0,0,0,,0,,0,0,1,,
7001283,海胆1,sqgt_1_1_04,,5,,sqgt_1_1_04,,70,70,0,15,15,"1,1,15,15",0,0,190,0,0,0,0,,0,,0,1,1,,
7001284,海胆2,sqgt_1_1_05,,5,,sqgt_1_1_05,,70,70,0,15,15,"1,1,15,15",0,0,190,0,0,0,0,,0,,0,1,1,,
7001285,海底石柱1,sqgt_1_1_09,,5,,sqgt_1_1_09,,70,70,0,15,0,"1,1,15,0",0,0,190,0,0,0,0,,0,,0,1,1,,
7001286,海底石柱2,sqgt_1_1_10,,5,,sqgt_1_1_10,,70,70,0,15,0,"1,1,15,0",0,0,190,0,0,0,0,,0,,0,1,1,,
7001287,海底石柱3,sqgt_1_1_12,,5,,sqgt_1_1_12,,70,70,0,15,0,"1,1,15,0",0,0,190,0,0,0,0,,0,,0,1,1,,
7001288,海底石柱4,sqgt_1_1_13,,5,,sqgt_1_1_13,,70,70,0,15,0,"1,1,15,0",0,0,190,0,0,0,0,,0,,0,1,1,,
7001289,海底石柱5,sqgt_1_1_14,,5,,sqgt_1_1_14,,70,70,0,15,0,"1,1,15,0",0,0,190,0,0,0,0,,0,,0,1,1,,
7001290,海神雕像,sqgt_3_4_01,海神雕像,5,,sqgt_3_4_01,,162,162,0,,,"3,4,15,0",0,,162,0,0,0,0,,0,,0,1,1,,
7001291,鱼骨残骸,sqgt_2_5_01,鱼骨残骸,5,,sqgt_2_5_01,,43,43,0,,,"2,5,15,0",0,,43,0,0,0,0,,0,,0,1,1,,
7001292,书本,xx_1_1_05,,5,,xx_1_1_05,,50,50,0,15,0,"1,1,15,0",0,0,50,0,0,0,0,,0,,0,1,1,,
7001293,石门,wgk_1_4_01,,5,,wgk_1_4_01,,50,50,0,"15,15,15,15","0,15,15,0","1,4,15,0",1,0,50,0,0,0,0,,0,,0,1,1,,
